session_id,agent_id,name,type,status,progress,output,created_at,updated_at
JIR-1753602810604-94bpofpk,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T07:53:30.700Z,2025-07-27T07:54:16.323Z
JIR-1753602810604-94bpofpk,4,Communication Agent,communication_monitor,pending,0,{},2025-07-27T07:53:30.747Z,2025-07-27T07:53:30.747Z
JIR-1753602810604-94bpofpk,5,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T07:53:30.786Z,2025-07-27T07:53:30.786Z
JIR-1753602810604-94bpofpk,6,Data Validation Agent,data_validation,pending,0,{},2025-07-27T07:53:30.838Z,2025-07-27T07:53:30.838Z
JIR-1753602810604-94bpofpk,7,Integration Agent,integration,pending,0,{},2025-07-27T07:53:30.884Z,2025-07-27T07:53:30.884Z
JIR-1753602936147-bftyge08,8,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T07:55:36.159Z,2025-07-27T07:55:44.116Z
JIR-1753602936147-bftyge08,9,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T07:55:36.197Z,2025-07-27T07:56:05.030Z
JIR-1753602936147-bftyge08,10,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T07:55:36.236Z,2025-07-27T07:56:19.007Z
JIR-1753602936147-bftyge08,11,Communication Agent,communication_monitor,pending,0,{},2025-07-27T07:55:36.278Z,2025-07-27T07:55:36.278Z
JIR-1753602936147-bftyge08,12,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T07:55:36.336Z,2025-07-27T07:55:36.336Z
JIR-1753602936147-bftyge08,13,Data Validation Agent,data_validation,pending,0,{},2025-07-27T07:55:36.381Z,2025-07-27T07:55:36.381Z
JIR-1753602936147-bftyge08,14,Integration Agent,integration,pending,0,{},2025-07-27T07:55:36.418Z,2025-07-27T07:55:36.418Z
JIR-1753603083378-gxh3ki6z,15,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T07:58:03.394Z,2025-07-27T07:58:11.867Z
JIR-1753603083378-gxh3ki6z,16,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T07:58:03.513Z,2025-07-27T07:58:30.380Z
JIR-1753603083378-gxh3ki6z,17,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T07:58:03.599Z,2025-07-27T07:58:44.400Z
JIR-1753603083378-gxh3ki6z,18,Communication Agent,communication_monitor,pending,0,{},2025-07-27T07:58:03.683Z,2025-07-27T07:58:03.683Z
JIR-1753603083378-gxh3ki6z,19,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T07:58:03.767Z,2025-07-27T07:58:03.767Z
JIR-1753603083378-gxh3ki6z,20,Data Validation Agent,data_validation,pending,0,{},2025-07-27T07:58:03.820Z,2025-07-27T07:58:03.820Z
JIR-1753603083378-gxh3ki6z,21,Integration Agent,integration,pending,0,{},2025-07-27T07:58:03.870Z,2025-07-27T07:58:03.870Z
JIR-1753603175423-y4bhbp3x,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T07:59:35.439Z,2025-07-27T07:59:43.642Z
JIR-1753603175423-y4bhbp3x,2,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T07:59:35.504Z,2025-07-27T08:00:07.765Z
JIR-1753603175423-y4bhbp3x,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T07:59:35.562Z,2025-07-27T08:00:21.745Z
JIR-1753603175423-y4bhbp3x,4,Communication Agent,communication_monitor,pending,0,{},2025-07-27T07:59:35.627Z,2025-07-27T07:59:35.627Z
JIR-1753603175423-y4bhbp3x,5,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T07:59:35.685Z,2025-07-27T07:59:35.685Z
JIR-1753603175423-y4bhbp3x,6,Data Validation Agent,data_validation,pending,0,{},2025-07-27T07:59:35.766Z,2025-07-27T07:59:35.766Z
JIR-1753603175423-y4bhbp3x,7,Integration Agent,integration,pending,0,{},2025-07-27T07:59:35.822Z,2025-07-27T07:59:35.822Z
JIR-1753603361174-sdzxahyj,8,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T08:02:41.221Z,2025-07-27T08:02:49.422Z
JIR-1753603361174-sdzxahyj,9,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T08:02:41.323Z,2025-07-27T08:03:10.335Z
JIR-1753603361174-sdzxahyj,10,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T08:02:41.381Z,2025-07-27T08:03:24.282Z
JIR-1753603361174-sdzxahyj,11,Communication Agent,communication_monitor,pending,0,{},2025-07-27T08:02:41.454Z,2025-07-27T08:02:41.454Z
JIR-1753603361174-sdzxahyj,12,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T08:02:41.542Z,2025-07-27T08:02:41.542Z
JIR-1753603361174-sdzxahyj,13,Data Validation Agent,data_validation,pending,0,{},2025-07-27T08:02:41.602Z,2025-07-27T08:02:41.602Z
JIR-1753603361174-sdzxahyj,14,Integration Agent,integration,pending,0,{},2025-07-27T08:02:41.716Z,2025-07-27T08:02:41.716Z
JIR-1753603502831-7t7v2p53,15,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T08:05:02.846Z,2025-07-27T08:05:11.223Z
JIR-1753603502831-7t7v2p53,16,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T08:05:02.933Z,2025-07-27T08:05:47.939Z
JIR-1753603502831-7t7v2p53,17,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T08:05:03.031Z,2025-07-27T08:06:01.863Z
JIR-1753603502831-7t7v2p53,18,Communication Agent,communication_monitor,pending,0,{},2025-07-27T08:05:03.116Z,2025-07-27T08:05:03.116Z
JIR-1753603502831-7t7v2p53,19,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T08:05:03.188Z,2025-07-27T08:05:03.188Z
JIR-1753603502831-7t7v2p53,20,Data Validation Agent,data_validation,pending,0,{},2025-07-27T08:05:03.281Z,2025-07-27T08:05:03.281Z
JIR-1753603502831-7t7v2p53,21,Integration Agent,integration,pending,0,{},2025-07-27T08:05:03.425Z,2025-07-27T08:05:03.425Z
JIR-1753603667068-461mwj5s,22,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T08:07:47.092Z,2025-07-27T08:07:55.253Z
JIR-1753603667068-461mwj5s,23,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T08:07:47.158Z,2025-07-27T08:08:19.402Z
JIR-1753603667068-461mwj5s,24,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T08:07:47.224Z,2025-07-27T08:08:33.402Z
JIR-1753603667068-461mwj5s,25,Communication Agent,communication_monitor,pending,0,{},2025-07-27T08:07:47.299Z,2025-07-27T08:07:47.299Z
JIR-1753603667068-461mwj5s,26,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T08:07:47.411Z,2025-07-27T08:07:47.411Z
JIR-1753603667068-461mwj5s,27,Data Validation Agent,data_validation,pending,0,{},2025-07-27T08:07:47.465Z,2025-07-27T08:07:47.465Z
JIR-1753603667068-461mwj5s,28,Integration Agent,integration,pending,0,{},2025-07-27T08:07:47.534Z,2025-07-27T08:07:47.534Z
JIR-1753603817485-vdgtkdg0,29,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T08:10:17.506Z,2025-07-27T08:10:25.537Z
JIR-1753603817485-vdgtkdg0,30,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T08:10:17.547Z,2025-07-27T08:10:54.870Z
JIR-1753603817485-vdgtkdg0,31,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T08:10:17.597Z,2025-07-27T08:11:08.968Z
JIR-1753603817485-vdgtkdg0,32,Communication Agent,communication_monitor,pending,0,{},2025-07-27T08:10:17.654Z,2025-07-27T08:10:17.654Z
JIR-1753603817485-vdgtkdg0,33,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T08:10:17.707Z,2025-07-27T08:10:17.707Z
JIR-1753603817485-vdgtkdg0,34,Data Validation Agent,data_validation,pending,0,{},2025-07-27T08:10:17.751Z,2025-07-27T08:10:17.751Z
JIR-1753603817485-vdgtkdg0,35,Integration Agent,integration,pending,0,{},2025-07-27T08:10:17.791Z,2025-07-27T08:10:17.791Z
JIR-1753603916753-szebrvio,36,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T08:11:56.768Z,2025-07-27T08:12:04.795Z
JIR-1753603916753-szebrvio,37,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T08:11:56.814Z,2025-07-27T08:12:27.050Z
JIR-1753603916753-szebrvio,38,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T08:11:56.856Z,2025-07-27T08:12:41.032Z
JIR-1753603916753-szebrvio,39,Communication Agent,communication_monitor,pending,0,{},2025-07-27T08:11:56.897Z,2025-07-27T08:11:56.897Z
JIR-1753603916753-szebrvio,40,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T08:11:56.937Z,2025-07-27T08:11:56.937Z
JIR-1753603916753-szebrvio,41,Data Validation Agent,data_validation,pending,0,{},2025-07-27T08:11:56.991Z,2025-07-27T08:11:56.991Z
JIR-1753603916753-szebrvio,42,Integration Agent,integration,pending,0,{},2025-07-27T08:11:57.039Z,2025-07-27T08:11:57.039Z
JIR-1753604148869-p6rlrudc,43,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T08:15:48.893Z,2025-07-27T08:15:57.497Z
JIR-1753604148869-p6rlrudc,44,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T08:15:48.937Z,2025-07-27T08:16:23.266Z
JIR-1753604148869-p6rlrudc,45,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T08:15:49.023Z,2025-07-27T08:16:37.353Z
JIR-1753604148869-p6rlrudc,46,Communication Agent,communication_monitor,pending,0,{},2025-07-27T08:15:49.086Z,2025-07-27T08:15:49.086Z
JIR-1753604148869-p6rlrudc,47,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T08:15:49.161Z,2025-07-27T08:15:49.161Z
JIR-1753604148869-p6rlrudc,48,Data Validation Agent,data_validation,pending,0,{},2025-07-27T08:15:49.222Z,2025-07-27T08:15:49.222Z
JIR-1753604148869-p6rlrudc,49,Integration Agent,integration,pending,0,{},2025-07-27T08:15:49.306Z,2025-07-27T08:15:49.306Z
JIR-1753605994626-sek8d8mh,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T08:46:34.647Z,2025-07-27T08:46:42.761Z
JIR-1753605994626-sek8d8mh,2,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T08:46:34.710Z,2025-07-27T08:47:07.719Z
JIR-1753605994626-sek8d8mh,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T08:46:34.779Z,2025-07-27T08:47:21.701Z
JIR-1753605994626-sek8d8mh,4,Communication Agent,communication_monitor,completed,100,"{""agent_name"":""Communication Agent"",""status"":""completed"",""confidence"":0.96,""summary"":""Human response detected and logged: \""ok\""""}",2025-07-27T08:46:34.842Z,2025-07-27T08:47:43.000Z
JIR-1753605994626-sek8d8mh,5,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Sanctions Check Agent completed successfully with AI processing""}",2025-07-27T08:46:34.899Z,2025-07-27T08:47:56.927Z
JIR-1753605994626-sek8d8mh,6,Data Validation Agent,data_validation,pending,0,{},2025-07-27T08:46:34.940Z,2025-07-27T08:46:34.940Z
JIR-1753605994626-sek8d8mh,7,Integration Agent,integration,pending,0,{},2025-07-27T08:46:34.985Z,2025-07-27T08:46:34.985Z
JIR-1753613215491-ojlbxqin,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T10:46:55.515Z,2025-07-27T10:47:03.920Z
JIR-1753613215491-ojlbxqin,2,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T10:46:55.585Z,2025-07-27T11:58:16.672Z
JIR-1753613215491-ojlbxqin,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T10:46:55.733Z,2025-07-27T10:52:59.824Z
JIR-1753613215491-ojlbxqin,4,Communication Agent,communication_monitor,pending,0,{},2025-07-27T10:46:55.825Z,2025-07-27T10:46:55.825Z
JIR-1753613215491-ojlbxqin,5,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T10:46:55.896Z,2025-07-27T10:46:55.896Z
JIR-1753613215491-ojlbxqin,6,Data Validation Agent,data_validation,pending,0,{},2025-07-27T10:46:55.967Z,2025-07-27T10:46:55.967Z
JIR-1753613215491-ojlbxqin,7,Integration Agent,integration,pending,0,{},2025-07-27T10:46:56.047Z,2025-07-27T10:46:56.047Z
JIR-1753617452333-le0pw76v,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T11:57:32.349Z,2025-07-27T11:57:40.626Z
JIR-1753617452333-le0pw76v,2,Data Validation Agent,field_comparison,running,67,{},2025-07-27T11:57:32.394Z,2025-07-27T11:58:08.776Z
JIR-1753617452333-le0pw76v,3,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T11:57:32.575Z,2025-07-27T11:58:30.638Z
JIR-1753617452333-le0pw76v,4,Communication Agent,communication_monitor,completed,100,"{""agent_name"":""Communication Agent"",""status"":""completed"",""confidence"":0.96,""summary"":""Human response detected and logged: \""ok\""""}",2025-07-27T11:57:32.622Z,2025-07-27T11:59:16.466Z
JIR-1753617452333-le0pw76v,5,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Sanctions Check Agent completed successfully with AI processing""}",2025-07-27T11:57:32.696Z,2025-07-27T11:59:30.416Z
JIR-1753617452333-le0pw76v,6,Data Validation Agent,data_validation,pending,0,{},2025-07-27T11:57:32.742Z,2025-07-27T11:57:32.742Z
JIR-1753617452333-le0pw76v,7,Integration Agent,integration,pending,0,{},2025-07-27T11:57:32.860Z,2025-07-27T11:57:32.860Z
JIR-1753617556621-yfdebkh2,8,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T11:59:16.635Z,2025-07-27T11:59:24.589Z
JIR-1753617556621-yfdebkh2,9,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T11:59:16.686Z,2025-07-27T11:59:45.917Z
JIR-1753617556621-yfdebkh2,10,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T11:59:16.743Z,2025-07-27T11:59:59.913Z
JIR-1753617556621-yfdebkh2,11,Communication Agent,communication_monitor,completed,100,"{""agent_name"":""Communication Agent"",""status"":""completed"",""confidence"":0.96,""summary"":""Human response detected and logged: \""ok\""""}",2025-07-27T11:59:16.787Z,2025-07-27T12:01:56.425Z
JIR-1753617556621-yfdebkh2,12,Sanctions Check Agent,sanctions_check,completed,100,"{""agent_name"":""Sanctions Check Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Sanctions Check Agent completed successfully with AI processing""}",2025-07-27T11:59:16.832Z,2025-07-27T12:02:10.358Z
JIR-1753617556621-yfdebkh2,13,Data Validation Agent,data_validation,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T11:59:16.878Z,2025-07-27T12:05:06.505Z
JIR-1753617556621-yfdebkh2,14,Integration Agent,integration,completed,100,"{""agent_name"":""Integration Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Integration Agent completed successfully with AI processing""}",2025-07-27T11:59:16.916Z,2025-07-27T12:05:20.480Z
JIR-1753618047186-wbwv8cev,15,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T12:07:27.212Z,2025-07-27T12:07:35.240Z
JIR-1753618047186-wbwv8cev,16,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T12:07:27.260Z,2025-07-27T12:08:02.444Z
JIR-1753618047186-wbwv8cev,17,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T12:07:27.313Z,2025-07-27T12:08:16.473Z
JIR-1753618047186-wbwv8cev,18,Communication Agent,communication_monitor,pending,0,{},2025-07-27T12:07:27.361Z,2025-07-27T12:07:27.361Z
JIR-1753618047186-wbwv8cev,19,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T12:07:27.400Z,2025-07-27T12:07:27.400Z
JIR-1753618047186-wbwv8cev,20,Data Validation Agent,data_validation,pending,0,{},2025-07-27T12:07:27.465Z,2025-07-27T12:07:27.465Z
JIR-1753618047186-wbwv8cev,21,Integration Agent,integration,pending,0,{},2025-07-27T12:07:27.507Z,2025-07-27T12:07:27.507Z
JIR-1753618408533-2occtuw7,22,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T12:13:28.553Z,2025-07-27T12:13:36.831Z
JIR-1753618408533-2occtuw7,23,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T12:13:28.613Z,2025-07-27T12:14:04.562Z
JIR-1753618408533-2occtuw7,24,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T12:13:28.691Z,2025-07-27T12:14:18.522Z
JIR-1753618408533-2occtuw7,25,Communication Agent,communication_monitor,pending,0,{},2025-07-27T12:13:28.779Z,2025-07-27T12:13:28.779Z
JIR-1753618408533-2occtuw7,26,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T12:13:28.835Z,2025-07-27T12:13:28.835Z
JIR-1753618408533-2occtuw7,27,Data Validation Agent,data_validation,pending,0,{},2025-07-27T12:13:28.888Z,2025-07-27T12:13:28.888Z
JIR-1753618408533-2occtuw7,28,Integration Agent,integration,pending,0,{},2025-07-27T12:13:29.008Z,2025-07-27T12:13:29.008Z
JIR-1753619890979-kpu8b4ub,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T12:38:11.005Z,2025-07-27T12:38:19.367Z
JIR-1753619890979-kpu8b4ub,2,Data Validation Agent,field_comparison,pending,0,{},2025-07-27T12:38:11.086Z,2025-07-27T12:38:11.086Z
JIR-1753619890979-kpu8b4ub,3,Mismatch Summary Agent,mismatch_summary,pending,0,{},2025-07-27T12:38:11.146Z,2025-07-27T12:38:11.146Z
JIR-1753619890979-kpu8b4ub,4,Communication Agent,communication_monitor,pending,0,{},2025-07-27T12:38:11.197Z,2025-07-27T12:38:11.197Z
JIR-1753619890979-kpu8b4ub,5,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T12:38:11.242Z,2025-07-27T12:38:11.242Z
JIR-1753619890979-kpu8b4ub,6,Data Validation Agent,data_validation,pending,0,{},2025-07-27T12:38:11.330Z,2025-07-27T12:38:11.330Z
JIR-1753619890979-kpu8b4ub,7,Integration Agent,integration,pending,0,{},2025-07-27T12:38:11.384Z,2025-07-27T12:38:11.384Z
JIR-1753619896208-owd7ocak,8,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-27T12:38:16.228Z,2025-07-28T04:10:24.313Z
JIR-1753619896208-owd7ocak,9,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-27T12:38:16.283Z,2025-07-28T04:10:46.459Z
JIR-1753619896208-owd7ocak,10,Mismatch Summary Agent,mismatch_summary,completed,100,"{""agent_name"":""Mismatch Summary Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Mismatch Summary Agent completed successfully with AI processing""}",2025-07-27T12:38:16.330Z,2025-07-28T04:11:00.785Z
JIR-1753619896208-owd7ocak,11,Communication Agent,communication_monitor,running,40,"{""agent_name"":""Communication Agent"",""status"":""monitoring"",""monitoring_status"":""active"",""polls_completed"":975,""last_poll"":""2025-07-27T13:19:57.313Z"",""target_ticket"":""XSX-4140"",""most_recent_comment_is_human"":false}",2025-07-27T12:38:16.370Z,2025-07-27T13:19:57.313Z
JIR-1753619896208-owd7ocak,12,Sanctions Check Agent,sanctions_check,pending,0,{},2025-07-27T12:38:16.418Z,2025-07-27T12:38:16.418Z
JIR-1753619896208-owd7ocak,13,Data Validation Agent,data_validation,pending,0,{},2025-07-27T12:38:16.459Z,2025-07-27T12:38:16.459Z
JIR-1753619896208-owd7ocak,14,Integration Agent,integration,pending,0,{},2025-07-27T12:38:16.509Z,2025-07-27T12:38:16.509Z
JIR-1753677617188-fmqjmi8a,1,Data Extraction Agent,data_extraction,completed,100,"{""agent_name"":""Data Extraction Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Extraction Agent completed successfully with AI processing""}",2025-07-28T04:40:17.203Z,2025-07-28T04:40:25.362Z
JIR-1753677617188-fmqjmi8a,2,Data Validation Agent,field_comparison,completed,100,"{""agent_name"":""Data Validation Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Data Validation Agent completed successfully with AI processing""}",2025-07-28T04:40:17.252Z,2025-07-28T04:40:50.469Z
JIR-1753677617188-fmqjmi8a,3,Quality Assurance Agent,mismatch_summary,completed,100,"{""agent_name"":""Quality Assurance Agent"",""status"":""completed"",""confidence"":0.95,""summary"":""Quality Assurance Agent completed successfully with AI processing""}",2025-07-28T04:40:17.303Z,2025-07-28T04:41:04.484Z
JIR-1753677617188-fmqjmi8a,4,Communication Agent,communication_monitor,running,23,"{""agent_name"":""Communication Agent"",""status"":""monitoring"",""monitoring_status"":""active"",""polls_completed"":153,""last_poll"":""2025-07-28T04:49:18.778Z"",""target_ticket"":""XSX-4140"",""most_recent_comment_is_human"":false}",2025-07-28T04:40:17.347Z,2025-07-28T04:49:18.778Z
